Time(s),CH1(V)
4545,0.024447652
4546,0.024559628
4547,0.02618192
4548,0.027825635
4549,0.035882674
4550,0.03808864
4551,0.039522022
4552,0.039101087
4553,0.03995197
4554,0.036805283
4555,0.036574364
4556,0.036330853
4557,0.0369678
4558,0.03452507
4559,0.03577902
4560,0.03500505
4561,0.036203828
4562,0.034472223
4563,0.03935803
4564,0.0421303
4565,0.046260085
4566,0.049755137
4567,0.052778743
4568,0.054203283
4569,0.054436415
4570,0.053148232
4571,0.050720017
4572,0.048899215
4573,0.045200452
4574,0.042647958
4575,0.042811338
4576,0.046079364
4577,0.04350369
4578,0.046138555
4579,0.046329435
4580,0.048240464
4581,0.04638675
4582,0.046465177
4583,0.047623027
4584,0.05048219
4585,0.050957285
4586,0.052222513
4587,0.05192442
4588,0.048519313
4589,0.046114933
4590,0.04560316
4591,0.04343871
4592,0.041717317
4593,0.04003493
4594,0.038970575
4595,0.036737386
4596,0.034613214
4597,0.033205085
4598,0.032869227
4599,0.03419552
4600,0.036811706
4601,0.04152435
4602,0.04383771
4603,0.042775802
4604,0.045192543
4605,0.04565892
4606,0.045555245
4607,0.045690876
4608,0.043012906
4609,0.041388802
4610,0.039782923
4611,0.039073005
4612,0.035256676
4613,0.033500046
4614,0.033605028
4615,0.036341354
4616,0.038308278
4617,0.044751555
4618,0.053868778
4619,0.06319474
4620,0.07039552
4621,0.07726754
4622,0.07862626
4623,0.076715276
4624,0.07364056
4625,0.0708982
4626,0.06919895
4627,0.067420885
4628,0.06949676
4629,0.06753614
4630,0.06696202
4631,0.061395597
4632,0.057458423
4633,0.05471755
4634,0.057569906
4635,0.06433223
4636,0.073594056
4637,0.07983216
4638,0.086116455
4639,0.08603641
4640,0.0836031
4641,0.075779244
4642,0.06693232
4643,0.059046056
4644,0.05641541
4645,0.05429106
4646,0.052749127
4647,0.052042592
4648,0.05115055
4649,0.046814952
4650,0.04438279
4651,0.0425936
4652,0.03949623
4653,0.04066761
4654,0.04253549
4655,0.046686802
4656,0.04941369
4657,0.048939444
4658,0.04763628
4659,0.04194752
4660,0.034258287
4661,0.031076415
4662,0.027370894
4663,0.027743876
4664,0.029100655
4665,0.030023783
4666,0.028425379
4667,0.026444301
4668,0.022890043
4669,0.019727675
4670,0.01739493
4671,0.019792119
4672,0.021701757
4673,0.02843885
4674,0.03183202
4675,0.034319367
4676,0.03550194
4677,0.03444863
4678,0.029695548
4679,0.029546427
4680,0.02824785
4681,0.030103134
4682,0.029474994
4683,0.030648695
4684,0.032589268
4685,0.02979829
4686,0.029878464
4687,0.029021852
4688,0.026302787
4689,0.025122484
4690,0.031443544
4691,0.03728959
4692,0.039687447
4693,0.041430812
4694,0.044441506
4695,0.04121334
4696,0.039873026
4697,0.036199745
4698,0.030321233
4699,0.027873749
4700,0.026139386
4701,0.026342196
4702,0.026732339
4703,0.023049194
4704,0.02329921
4705,0.02490159
4706,0.025670575
4707,0.028518997
4708,0.02725583
4709,0.028605478
4710,0.028354427
4711,0.025910957
4712,0.024636751
4713,0.022709217
4714,0.021765327
4715,0.021533482
4716,0.022559892
4717,0.02279406
4718,0.016971145
4719,0.017605936
4720,0.016280835
4721,0.009878663
4722,0.008448679
4723,0.007536582
4724,0.0073556323
4725,0.01097931
4726,0.010985148
4727,0.012641178
4728,0.010631065
4729,0.010640752
4730,0.013374983
4731,0.012458323
4732,0.011229548
4733,0.014049351
4734,0.015551107
4735,0.01732871
4736,0.014715101
4737,0.01346861
4738,0.008628068
4739,0.0038129226
4740,0.0036980056
4741,0.001605005
4742,0.0036159982
4743,0.0069380896
4744,0.008148158
4745,0.014009196
4746,0.014921453
4747,0.011840664
4748,0.011712704
4749,0.009375229
4750,0.007382453
4751,0.00513529
4752,0.00686106
4753,0.007760481
4754,0.006051477
4755,0.0069999374
4756,0.006741138
4757,0.003812207
4758,0.0042179045
4759,0.005326519
4760,0.006591257
4761,0.007533556
4762,0.009599424
4763,0.012063811
4764,0.0074332026
4765,0.0022370145
4766,-0.00087385887
4767,-0.007712995
4768,-0.012177908
4769,-0.010732009
4770,-0.008289376
4771,-0.004796273
4772,0.00039138654
4773,0.004918592
4774,0.00564033
4775,0.003959492
4776,0.0039522843
4777,0.0011178427
4778,-0.0007329281
4779,-0.0033741666
4780,-0.0071850372
4781,-0.006818927
4782,-0.009618486
4783,-0.015423631
4784,-0.014419544
4785,-0.0123394225
4786,-0.008219942
4787,-0.0035172876
4788,0.0005458955
4789,0.001951509
4790,-0.0010740075
4791,-0.0010994218
4792,-0.0021696358
4793,-0.0066782054
4794,-0.007911361
4795,-0.007627983
4796,-0.0051569315
4797,-0.0054861214
4798,-0.004068231
4799,-0.0016829331
4800,-0.00081154413
4801,-0.00060664344
4802,0.006805827
4803,0.0059382105
4804,0.0065802895
4805,0.008631357
4806,0.007881872
4807,0.0041905986
4808,-6.996493e-05
4809,-0.0036020752
4810,-0.005630317
4811,-0.0089118555
4812,-0.005488567
4813,-0.004653056
4814,0.0004771296
4815,0.0052105985
4816,0.005595671
4817,0.0074055865
4818,0.0023944203
4819,-0.0042603407
4820,-0.0076272506
4821,-0.014060959
4822,-0.017613005
4823,-0.021934392
4824,-0.021852512
4825,-0.020260947
4826,-0.023861138
4827,-0.025044423
4828,-0.026110454
4829,-0.027344406
4830,-0.022719095
4831,-0.01668137
4832,-0.008745236
4833,-0.0068052495
4834,-0.009233558
4835,-0.011180778
4836,-0.024740297
4837,-0.035815828
4838,-0.041818246
4839,-0.048356038
4840,-0.04470842
4841,-0.036646955
4842,-0.02650892
4843,-0.017081596
4844,-0.012238875
4845,-0.008090469
4846,-0.009135518
4847,-0.01050568
4848,-0.010171583
4849,-0.009825469
4850,-0.0074015465
4851,-0.008301473
4852,-0.005437805
4853,-0.0037102033
4854,-0.00737059
4855,-0.006418946
4856,-0.00830241
4857,-0.008848947
4858,-0.0053122486
4859,-0.0029482637
4860,0.0028312546
4861,0.010215392
4862,0.0136581715
4863,0.015646445
4864,0.018242903
4865,0.017195709
4866,0.015156282
4867,0.018760428
4868,0.019712325
4869,0.018476611
4870,0.022152115
4871,0.026189586
4872,0.025119076
4873,0.02393053
4874,0.021013437
4875,0.01985873
4876,0.015655054
4877,0.01387344
4878,0.016216425
